route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
632,56_土曜(共通),d0426c61-8753-4756-8c09-cbc1421ec42a,,,,,632,0,0
611,56_平日(共通),b4839636-2b6a-45e7-98e7-cc29f44f33a4,,,,,611,0,0
170,56_土曜(共通),d50214df-a5fe-4b92-b1e7-ccdc91aa629c,,,,,170,0,0
4081,56_日祝(共通),066a8b6a-aa1b-4ad2-8491-ce6f007cd269,,,,,4081,0,0
600,56_土曜(共通),69c795f8-c6d8-419f-84f7-cf58421ec659,,,,,600,0,0
611,56_平日(共通),a603f970-e6a5-4d9a-9c69-cf9969f326d0,,,,,611,0,0
1081,57_平日(共通),a50b0cb5-ad8c-4f5a-b770-d187cc675a28,,,,,1081,0,0
600,56_土曜(共通),08869884-4808-44a1-a33c-d2801d68f1e7,,,,,600,0,0
600,56_日祝(共通),bd5c1791-f08a-4449-9344-d616294e5ee6,,,,,600,0,0
171,56_日祝(共通),725902c6-c421-461b-9169-daf7dca48033,,,,,171,0,0
4110,56_土曜(共通),d34de0dc-2937-4b4b-a98a-dcf296aad897,,,,,4110,0,0
611,56_土曜(共通),277edb1c-fbaf-4120-8738-dd5d2473570e,,,,,611,0,0
1060,57_平日(共通),74a95ef9-448b-4295-976c-dda335caac3c,,,,,1060,0,0
601,56_土曜(共通),ba882e48-0ff0-4eb0-834b-e160a04b4082,,,,,601,0,0
610,56_平日(共通),1d402647-9209-4c19-a142-e3004e52d2c3,,,,,610,0,0
610,56_平日(共通),ede58c51-9912-412f-b5fe-e407164c9ece,,,,,610,0,0
610,56_平日(共通),38fb3817-a33d-466e-a165-e4e7a506f0e2,,,,,610,0,0
4081,56_平日(共通),cc6dc8b2-0c17-43ac-8f0c-e6fc10972b2f,,,,,4081,0,0
171,56_平日(共通),97921f7b-df1f-443b-b6e4-e7834ddf4beb,,,,,171,0,0
610,56_日祝(共通),d6086f07-1088-4e2b-bced-e83dde41e402,,,,,610,0,0
600,56_土曜(共通),19c8b0c3-1432-4b79-9688-e88a222a1111,,,,,600,0,0
910,57_平日(共通),ca307b4a-57ba-478c-90a5-eaaf45a9762c,,,,,910,0,0
601,56_日祝(共通),4488087c-3f3c-4d64-b55d-eb016a0e7004,,,,,601,0,0
600,56_日祝(共通),e58a498f-bc64-4359-b47f-eb9ccd029601,,,,,600,0,0
601,56_土曜(共通),198e63a6-c351-4ab3-affe-ebf84efb9293,,,,,601,0,0
4080,56_日祝(共通),56812acc-563d-4760-adcb-ec278306da0c,,,,,4080,0,0
611,56_平日(共通),da375d06-f079-4ae0-a8e7-ec3574a085fc,,,,,611,0,0
600,56_日祝(共通),8fb95189-32e3-4a2a-b629-ec8b3e6ea747,,,,,600,0,0
601,56_土曜(共通),a8580552-3008-496e-a60f-ed22d5eb9a5f,,,,,601,0,0
610,56_平日(共通),c9057b31-d586-43f2-a1a1-ed762a1151e2,,,,,610,0,0
600,56_日祝(共通),3ad34953-307e-41ab-be01-edc64d359e49,,,,,600,0,0
