service_id,date,exception_type
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251212,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251215,1
8b13e106-40f4-4f59-902e-5019033c147c,20251215,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251215,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251215,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251216,1
8b13e106-40f4-4f59-902e-5019033c147c,20251216,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251216,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251216,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251217,1
8b13e106-40f4-4f59-902e-5019033c147c,20251217,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251217,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251217,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251218,1
8b13e106-40f4-4f59-902e-5019033c147c,20251218,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251218,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251218,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251219,1
8b13e106-40f4-4f59-902e-5019033c147c,20251219,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251219,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251219,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251222,1
8b13e106-40f4-4f59-902e-5019033c147c,20251222,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251222,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251222,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251223,1
8b13e106-40f4-4f59-902e-5019033c147c,20251223,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251223,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251223,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251224,1
8b13e106-40f4-4f59-902e-5019033c147c,20251224,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251224,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251224,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251225,1
8b13e106-40f4-4f59-902e-5019033c147c,20251225,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251225,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251225,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251226,1
8b13e106-40f4-4f59-902e-5019033c147c,20251226,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251226,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251226,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251229,1
8b13e106-40f4-4f59-902e-5019033c147c,20251229,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251229,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251229,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251230,1
8b13e106-40f4-4f59-902e-5019033c147c,20251230,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251230,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251230,2
56_平日(共通),20251231,2
56_日祝(共通),20251231,1
57_平日(共通),20251231,2
57_日祝(共通),20251231,1
56_平日(共通),20260101,2
56_日祝(共通),20260101,1
57_平日(共通),20260101,2
57_日祝(共通),20260101,1
56_平日(共通),20260102,2
56_日祝(共通),20260102,1
57_平日(共通),20260102,2
57_日祝(共通),20260102,1
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260105,1
8b13e106-40f4-4f59-902e-5019033c147c,20260105,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260105,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260105,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260106,1
8b13e106-40f4-4f59-902e-5019033c147c,20260106,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260106,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260106,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260107,1
8b13e106-40f4-4f59-902e-5019033c147c,20260107,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260107,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260107,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260108,1
8b13e106-40f4-4f59-902e-5019033c147c,20260108,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260108,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260108,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260109,1
8b13e106-40f4-4f59-902e-5019033c147c,20260109,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260109,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260109,2
56_平日(共通),20260112,2
56_日祝(共通),20260112,1
57_平日(共通),20260112,2
57_日祝(共通),20260112,1
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260113,1
8b13e106-40f4-4f59-902e-5019033c147c,20260113,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260113,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260113,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260114,1
8b13e106-40f4-4f59-902e-5019033c147c,20260114,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260114,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260114,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260115,1
8b13e106-40f4-4f59-902e-5019033c147c,20260115,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260115,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260115,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260116,1
8b13e106-40f4-4f59-902e-5019033c147c,20260116,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260116,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260116,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260119,1
8b13e106-40f4-4f59-902e-5019033c147c,20260119,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260119,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260119,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260120,1
8b13e106-40f4-4f59-902e-5019033c147c,20260120,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260120,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260120,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260121,1
8b13e106-40f4-4f59-902e-5019033c147c,20260121,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260121,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260121,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260122,1
8b13e106-40f4-4f59-902e-5019033c147c,20260122,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260122,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260122,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260123,1
8b13e106-40f4-4f59-902e-5019033c147c,20260123,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260123,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260123,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260126,1
8b13e106-40f4-4f59-902e-5019033c147c,20260126,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260126,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260126,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260127,1
8b13e106-40f4-4f59-902e-5019033c147c,20260127,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260127,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260127,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260128,1
8b13e106-40f4-4f59-902e-5019033c147c,20260128,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260128,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260128,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260129,1
8b13e106-40f4-4f59-902e-5019033c147c,20260129,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260129,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260129,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260130,1
8b13e106-40f4-4f59-902e-5019033c147c,20260130,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260130,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260130,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260202,1
8b13e106-40f4-4f59-902e-5019033c147c,20260202,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260202,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260202,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260203,1
8b13e106-40f4-4f59-902e-5019033c147c,20260203,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260203,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260203,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260204,1
8b13e106-40f4-4f59-902e-5019033c147c,20260204,1
