stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
8023 2,,住吉,,33.0266674,131.4849162,8023 2,,0,,,,
8024 1,,養老,,33.0235834,131.4840434,8024 1,,0,,,,
8024 2,,養老,,33.023598,131.4839032,8024 2,,0,,,,
8025 1,,戸崎,,33.0189862,131.480527,8025 1,,0,,,,
8025 2,,戸崎,,33.0190255,131.4804184,8025 2,,0,,,,
8026 9,,小畑下,,33.0139106,131.4785896,8026 9,,0,,,,
8027 1,,滝の上,,33.0098415,131.470091,8027 1,,0,,,,
8027 2,,滝の上,,33.0099843,131.4700306,8027 2,,0,,,,
8028 9,,下平井,,33.005016,131.460922,8028 9,,0,,,,
8029 1,,平井,,33.0031092,131.4558718,8029 1,,0,,,,
8029 2,,平井,,33.003216,131.455841,8029 2,,0,,,,
8031 1,,大恩寺前,,33.0042716,131.4406003,8031 1,,0,,,,
8031 2,,大恩寺前,,33.0041557,131.441071,8031 2,,0,,,,
8032 1,,朝地駅前,,33.0054283,131.4328817,8032 1,,0,,,,
8032 2,,朝地駅前,,33.0055093,131.4329045,8032 2,,0,,,,
8033 9,,源勝寺前,,33.0030285,131.4256114,8033 9,,0,,,,
8034 1,,下三宅,,32.9978321,131.4173126,8034 1,,0,,,,
8034 2,,下三宅,,32.9979338,131.417271,8034 2,,0,,,,
8035 1,,三宅,,32.9931387,131.4123308,8035 1,,0,,,,
8035 2,,三宅,,32.9932354,131.4121779,8035 2,,0,,,,
8036 9,,踏切下,,32.988194,131.4117722,8036 9,,0,,,,
8037 9,,濁淵,,32.9817402,131.4080606,8037 9,,0,,,,
8038 9,,濁淵橋,,32.9790297,131.4030877,8038 9,,0,,,,
8040 1,,竹田市役所,,32.973306,131.397166,8040 1,,0,,,,
8041 1,,竹田温泉花水月,,32.9712856,131.391773,8041 1,,0,,,,
8041 2,,竹田温泉花水月,,32.971388,131.3917449,8041 2,,0,,,,
8042 1,,竹田駅前,,32.97087,131.3901659,8042 1,,0,,,,
8042 2,,竹田駅前,,32.9708795,131.390174,8042 2,,0,,,,
8043 1,,古町,,32.9692095,131.390992,8043 1,,0,,,,
8043 2,,古町,,32.969088,131.3910041,8043 2,,0,,,,
8044 1,,竹田本町,,32.9674635,131.3927029,8044 1,,0,,,,
8044 2,,竹田本町,,32.9674492,131.392781,8044 2,,0,,,,
8045 1,,山川,,32.9658406,131.3920301,8045 1,,0,,,,
8045 2,,山川,,32.9655975,131.3916628,8045 2,,0,,,,
8046 1,,山手,,32.9644732,131.3874701,8046 1,,0,,,,
8046 2,,山手,,32.9643146,131.387462,8046 2,,0,,,,
8047 1,,鳥越,,32.9626532,131.3854566,8047 1,,0,,,,
8047 2,,鳥越,,32.9624709,131.3855103,8047 2,,0,,,,
8048 1,,竹田営業所,,32.959808,131.382355,8048 1,,0,,,,
8048 2,,竹田営業所,,32.959808,131.382355,8048 2,,0,,,,
8049 1,,道の駅あさじ,,33.0028538,131.4485997,8049 1,,0,,,,
8049 2,,道の駅あさじ,,33.0029753,131.4490805,8049 2,,0,,,,
8050 9,,グランツたけた,,32.9598156,131.3840392,8050 9,,0,,,,
8051 9,,城北町,,32.9723476,131.4031605,8051 9,,0,,,,
8052 9,,営林署前,,32.9707602,131.3977286,8052 9,,0,,,,
8101 9,,高校入口,,32.9667996,131.3977883,8101 9,,0,,,,
8102 9,,岡城入口,,32.9655215,131.3997309,8102 9,,0,,,,
8103 9,,滑瀬,,32.9649073,131.4059209,8103 9,,0,,,,
8104 9,,下原,,32.9688125,131.4132717,8104 9,,0,,,,
8105 9,,柄柄,,32.968257,131.4222779,8105 9,,0,,,,
8106 9,,草深野,,32.9694712,131.4319092,8106 9,,0,,,,
8107 9,,大久保,,32.9718618,131.4378033,8107 9,,0,,,,
8108 9,,上自在,,32.9705882,131.4547503,8108 9,,0,,,,
