stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
649 0,,竹田津漁協前,,33.675887,131.5644278,649 0,,0,,,,
649 1,,竹田津漁協前,,33.6758691,131.5642776,649 1,,0,,,,
650 1,,竹田津港,,33.6787041,131.565052,650 1,,0,,,,
651 1,,伊美港,,33.687336,131.600082,651 1,,0,,,,
681 1,,高田本町,,33.555951,131.4423304,681 1,,0,,,,
681 2,,高田本町,,33.5558415,131.4423988,681 2,,0,,,,
682 1,,市立図書館前,,33.5578205,131.444132,682 1,,0,,,,
682 2,,市立図書館前,,33.557835,131.4442366,682 2,,0,,,,
683 1,,桂橋,,33.5590562,131.4437359,683 1,,0,,,,
683 2,,桂橋,,33.5590791,131.4438271,683 2,,0,,,,
684 1,,玉津商店街,,33.5607455,131.4443475,684 1,,0,,,,
684 2,,玉津商店街,,33.5607204,131.44443,684 2,,0,,,,
685 1,,新屋敷,,33.5633356,131.4449343,685 1,,0,,,,
686 1,,高田高校前,,33.567022,131.4459581,686 1,,0,,,,
686 2,,高田高校前,,33.567008,131.4460433,686 2,,0,,,,
687 1,,中伏,,33.572673,131.4471081,687 1,,0,,,,
688 1,,呉崎,,33.5784995,131.447967,688 1,,0,,,,
688 2,,呉崎,,33.5784771,131.4480649,688 2,,0,,,,
689 1,,新開,,33.5835161,131.4493603,689 1,,0,,,,
689 2,,新開,,33.5834837,131.4494595,689 2,,0,,,,
690 1,,入川,,33.5881727,131.4507357,690 1,,0,,,,
690 2,,入川,,33.5881359,131.4508228,690 2,,0,,,,
691 1,,猫石,,33.5932582,131.4550483,691 1,,0,,,,
691 2,,猫石,,33.5931867,131.455106,691 2,,0,,,,
692 1,,赤坂,,33.5963852,131.4594239,692 1,,0,,,,
693 1,,西金屋,,33.5992955,131.4633452,693 1,,0,,,,
693 2,,西金屋,,33.5992162,131.463423,693 2,,0,,,,
694 1,,金屋,,33.6010393,131.4655962,694 1,,0,,,,
694 2,,金屋,,33.6009622,131.4656686,694 2,,0,,,,
695 1,,東金屋,,33.6028804,131.4679589,695 1,,0,,,,
695 2,,東金屋,,33.6028044,131.4680608,695 2,,0,,,,
696 1,,大村,,33.6059887,131.471927,696 1,,0,,,,
696 2,,大村,,33.6059228,131.4719941,696 2,,0,,,,
697 1,,浜内新田,,33.6080397,131.4738422,697 1,,0,,,,
698 1,,真玉支所前,,33.6091978,131.4746359,698 1,,0,,,,
698 2,,真玉支所前,,33.6091107,131.4748022,698 2,,0,,,,
699 1,,真玉,,33.6104206,131.4757777,699 1,,0,,,,
699 2,,真玉,,33.6103592,131.4758595,699 2,,0,,,,
700 1,,西泊,,33.6179881,131.476387,700 1,,0,,,,
700 2,,西泊,,33.6181065,131.4764567,700 2,,0,,,,
701 1,,泊,,33.6200854,131.4741161,701 1,,0,,,,
701 2,,泊,,33.6201211,131.4743092,701 2,,0,,,,
702 1,,尾鷲,,33.6253327,131.4754499,702 1,,0,,,,
703 1,,真寿苑,,33.6313332,131.4770026,703 1,,0,,,,
703 2,,真寿苑,,33.6312148,131.4771716,703 2,,0,,,,
704 1,,臼野,,33.6327233,131.4819829,704 1,,0,,,,
704 2,,臼野,,33.6325982,131.482117,704 2,,0,,,,
705 1,,東浜,,33.6363296,131.4845146,705 1,,0,,,,
705 2,,東浜,,33.6362961,131.4846273,705 2,,0,,,,
706 1,,小林,,33.642935,131.4865449,706 1,,0,,,,
706 2,,小林,,33.6428937,131.4866536,706 2,,0,,,,
707 1,,西堅来,,33.6453674,131.4974976,707 1,,0,,,,
707 2,,西堅来,,33.6452602,131.4975593,707 2,,0,,,,
708 1,,小池,,33.6478957,131.4995935,708 1,,0,,,,
708 2,,小池,,33.6477841,131.499733,708 2,,0,,,,
709 1,,羽根,,33.6545261,131.5075243,709 1,,0,,,,
709 2,,羽根,,33.654448,131.5076316,709 2,,0,,,,
710 1,,松津,,33.6609237,131.5055169,710 1,,0,,,,
710 2,,松津,,33.6608969,131.5056617,710 2,,0,,,,
711 1,,香々地少年自然の家入口,,33.6639177,131.5157719,711 1,,0,,,,
711 2,,香々地少年自然の家入口,,33.6637971,131.5158336,711 2,,0,,,,
712 1,,西浜,,33.6656046,131.51924,712 1,,0,,,,
712 2,,西浜,,33.6655108,131.5193071,712 2,,0,,,,
713 1,,松原,,33.6665158,131.5210843,713 1,,0,,,,
713 2,,松原,,33.6664309,131.5211352,713 2,,0,,,,
714 1,,新竹田橋,,33.6678599,131.5238451,714 1,,0,,,,
714 2,,新竹田橋,,33.6677773,131.5238827,714 2,,0,,,,
715 1,,香々地,,33.6685868,131.5253256,715 1,,0,,,,
715 2,,香々地,,33.6685109,131.5253632,715 2,,0,,,,
716 1,,長崎鼻キャンプ場入口,,33.6688991,131.5281677,716 1,,0,,,,
717 1,,元兼,,33.6668215,131.5318195,717 1,,0,,,,
718 1,,堂園,,33.6639436,131.5358551,718 1,,0,,,,
719 1,,近広,,33.6623044,131.5384816,719 1,,0,,,,
719 2,,近広,,33.662195,131.5384521,719 2,,0,,,,
724 1,,西村,,33.6636012,131.5567031,724 1,,0,,,,
725 1,,竹田津,,33.6708476,131.5618653,725 1,,0,,,,
725 2,,竹田津,,33.6709726,131.5618304,725 2,,0,,,,
726 0,,宇佐駅前,,33.5318797,131.4115825,726 0,,0,,,,
726 1,,宇佐駅前,,33.5318797,131.4115825,726 1,,0,,,,
726 2,,宇佐駅前,,33.5318786,131.4115963,726 2,,0,,,,
76 1,,岩崎,,33.5345444,131.4089751,76 1,,0,,,,
76 2,,岩崎,,33.534645,131.408951,76 2,,0,,,,
76 3,,岩崎,,33.534541,131.4089443,76 3,,0,,,,
76 4,,岩崎,,33.5346221,131.4089168,76 4,,0,,,,
77 1,,西木,,33.5370775,131.4186918,77 1,,0,,,,
77 2,,西木,,33.5371312,131.4186221,77 2,,0,,,,
78 1,,横田,,33.5413236,131.4218867,78 1,,0,,,,
78 2,,横田,,33.5414074,131.4217901,78 2,,0,,,,
79 1,,犬田,,33.547681,131.427826,79 1,,0,,,,
79 2,,犬田,,33.5477335,131.4277509,79 2,,0,,,,
80 1,,新地,,33.5529198,131.4349602,80 1,,0,,,,
80 2,,新地,,33.5529734,131.4348556,80 2,,0,,,,
81 0,,豊後高田,,33.5572736,131.4379695,81 0,,0,,,,
81 1,,豊後高田,,33.5572904,131.4380071,81 1,,0,,,,
81 2,,豊後高田,,33.5572759,131.4379951,81 2,,0,,,,
81 3,,豊後高田,,33.5572905,131.4379816,81 3,,0,,,,
823 1,,佐野,,33.5340777,131.4702401,823 1,,0,,,,
823 2,,佐野,,33.5339913,131.4701999,823 2,,0,,,,
829 1,,ふき,,33.5329445,131.5010626,829 1,,0,,,,
829 2,,ふき,,33.532921,131.5008373,829 2,,0,,,,
833 1,,田染中村,,33.5149961,131.5165921,833 1,,0,,,,
833 2,,田染中村,,33.514794,131.5165082,833 2,,0,,,,
875 1,,日足入口,,33.5300577,131.3878439,875 1,,0,,,,
875 2,,日足入口,,33.5301538,131.3877996,875 2,,0,,,,
876 1,,伏田,,33.528969,131.3842712,876 1,,0,,,,
876 2,,伏田,,33.5290875,131.384243,876 2,,0,,,,
877 1,,宇佐高校前,,33.5284159,131.3782435,877 1,,0,,,,
877 2,,宇佐高校前,,33.5285109,131.3782207,877 2,,0,,,,
878 1,,宇佐八幡,,33.5282022,131.372909,878 1,,0,,,,
878 2,,宇佐八幡,,33.528333,131.372909,878 2,,0,,,,
879 1,,和気,,33.5346218,131.3978614,879 1,,0,,,,
879 2,,和気,,33.5347604,131.397797,879 2,,0,,,,
880 1,,宇佐中学校前,,33.5324753,131.3926805,880 1,,0,,,,
880 2,,宇佐中学校前,,33.5326229,131.3926322,880 2,,0,,,,
881 1,,宇佐上町,,33.526895,131.3671952,881 1,,0,,,,
881 2,,宇佐上町,,33.5269856,131.3671416,881 2,,0,,,,
882 1,,風土記の丘入口,,33.5290904,131.3574392,882 1,,0,,,,
882 2,,風土記の丘入口,,33.5291105,131.3575425,882 2,,0,,,,
883 1,,法鏡寺,,33.5254003,131.3430452,883 1,,0,,,,
883 2,,法鏡寺,,33.5254886,131.3431029,883 2,,0,,,,
884 1,,駅川中学校前,,33.5262547,131.3402308,884 1,,0,,,,
884 2,,駅川中学校前,,33.5263117,131.3402724,884 2,,0,,,,
885 1,,閤,,33.5269573,131.3373929,885 1,,0,,,,
885 2,,閤,,33.5270389,131.3374586,885 2,,0,,,,
886 1,,常徳入口,,33.5284316,131.3329661,886 1,,0,,,,
886 2,,常徳入口,,33.528511,131.333001,886 2,,0,,,,
887 1,,東新町,,33.5297375,131.3297696,887 1,,0,,,,
887 2,,東新町,,33.5297968,131.3298179,887 2,,0,,,,
888 0,,四日市,,33.5309879,131.3284306,888 0,,0,,,,
888 1,,四日市,,33.5309879,131.3284306,888 1,,0,,,,
888 2,,四日市,,33.531046,131.3286023,888 2,,0,,,,
889 1,,四日市支所前,,33.5329585,131.3281097,889 1,,0,,,,
889 2,,四日市支所前,,33.532916,131.3282143,889 2,,0,,,,
890 1,,勤労青少年ホーム前,,33.5348113,131.3245592,890 1,,0,,,,
890 2,,勤労青少年ホーム前,,33.5349186,131.3245753,890 2,,0,,,,
891 1,,千源寺,,33.5349923,131.3139687,891 1,,0,,,,
891 2,,千源寺,,33.5351913,131.3140304,891 2,,0,,,,
892 1,,糸口山,,33.5359509,131.311339,892 1,,0,,,,
892 2,,糸口山,,33.5360537,131.3113819,892 2,,0,,,,
893 1,,山下入口,,33.5367844,131.3020778,893 1,,0,,,,
893 2,,山下入口,,33.5368761,131.3021556,893 2,,0,,,,
894 1,,猿渡,,33.5399449,131.2929325,894 1,,0,,,,
894 2,,猿渡,,33.5401327,131.2930854,894 2,,0,,,,
895 1,,笠松,,33.5404936,131.2915683,895 1,,0,,,,
895 2,,笠松,,33.5406948,131.2917158,895 2,,0,,,,
896 0,,南敷田,,33.5470968,131.2808216,896 0,,0,,,,
896 1,,南敷田,,33.5470513,131.2808363,896 1,,0,,,,
896 2,,南敷田,,33.5472346,131.2810026,896 2,,0,,,,
897 1,,樋田入口,,33.5485948,131.2779576,897 1,,0,,,,
897 2,,樋田入口,,33.5487602,131.2781346,897 2,,0,,,,
898 1,,飛永,,33.5536905,131.2700551,898 1,,0,,,,
898 2,,飛永,,33.5538023,131.2701463,898 2,,0,,,,
899 1,,植野,,33.5600528,131.2631599,899 1,,0,,,,
899 2,,植野,,33.5601176,131.2632565,899 2,,0,,,,
900 1,,犬丸工業団地前,,33.5663224,131.2567024,900 1,,0,,,,
900 2,,犬丸工業団地前,,33.5664163,131.2568472,900 2,,0,,,,
901 1,,犬丸,,33.5688212,131.2524168,901 1,,0,,,,
901 2,,犬丸,,33.5689262,131.2525214,901 2,,0,,,,
902 1,,三保入口,,33.5717649,131.2471403,902 1,,0,,,,
902 2,,三保入口,,33.5718498,131.2472181,902 2,,0,,,,
903 1,,野路山,,33.574573,131.2421487,903 1,,0,,,,
903 2,,野路山,,33.5746959,131.2422748,903 2,,0,,,,
904 1,,八光産業前,,33.5799218,131.2351653,904 1,,0,,,,
