route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1443,60_日祝(共通),131d2ef2-479e-420e-a3d1-2decd911c733,,,,yokkaichi_bungotakada_1_4,1443,0,0
2010,58_平日(共通),db149e90-d5c5-456e-ad0b-2e3a8b1a6262,,,,,2010,0,0
1260,60_平日(共通),d3bdd564-0a7d-4641-873e-2e495de252d6,,,,,1260,0,0
2060,58_土曜(共通),f15efdb0-3785-4f9e-9a56-2e6422112b13,,,,,2060,0,0
2060,58_土曜(共通),cf7aaeae-5a90-4ad0-9c77-2f9733c02ab5,,,,,2060,0,0
1870,54_平日(共通),dd8ff89a-78a6-4c7e-9763-2fd0417832ba,,,,,1870,0,0
2810,58_日祝(共通),368da71d-13d5-4cd7-9a89-2fe7906c88e1,,,,,2810,0,0
1990,58_日祝(共通),a26fc035-bb02-4a40-bba8-3011e50d6fc3,,,,,1990,0,0
1980,58_土曜(共通),058a5980-498d-48b6-879b-3021d985bbaf,,,,,1980,0,0
1440,60_土曜(共通),0c318d7f-4382-4581-89ff-32bbf20a3ab3,,,,bungotakada_yokkaichi_2_3,1440,0,0
1870,54_平日(共通),fbc0fa17-af6d-4f90-96f1-335febc2c9c6,,,,,1870,0,0
1441,60_日祝(共通),8c3ff135-3942-4260-94d5-33dad7f2634d,,,,yokkaichi_bungotakada_5_4,1441,0,0
1261,60_土曜(共通),2b5a4524-b722-4eeb-9ac1-349f3f3cf3b7,,,,,1261,0,0
1611,60_平日(共通),9cc7eaa0-d6cf-46ab-8eb1-35262f302fd7,,,,,1611,0,0
3820,60_平日(共通),8ec426d1-f734-4e77-9987-358d46e1b873,,,,,3820,0,0
1442,60_土曜(共通),1ccedd2b-f0c1-4b9d-97c5-360dca10d7d5,,,,bungotakada_yokkaichi_4_3,1442,0,0
2010,58_日祝(共通),4de56c86-57ca-4c1f-b3d9-371e9fa2413b,,,,,2010,0,0
3821,60_土曜(共通),725d1902-3da8-4fcb-b9b8-37b63c0fe801,,,,,3821,0,0
1880,54_平日(共通),81bc78cf-7543-4973-aa96-3835cffacfe8,,,,,1880,0,0
1881,58_日祝(共通),5e7de3d6-b9ef-43e5-9d0d-3a47a19c810e,,,,,1881,0,0
1442,60_日祝(共通),5cdcb3f9-783b-4f31-9ad0-3ac88a14190c,,,,bungotakada_yokkaichi_1_4,1442,0,0
